GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
Id,Id2,Geography,Estimate; Median gross rent -- - Total:,Margin of Error; Median gross rent -- - Total:,Estimate; Median gross rent -- - Total: - No bedroom,Margin of Error; Median gross rent -- - Total: - No bedroom,Estimate; Median gross rent -- - Total: - 1 bedroom,Margin of Error; Median gross rent -- - Total: - 1 bedroom,Estimate; Median gross rent -- - Total: - 2 bedrooms,Margin of Error; Median gross rent -- - Total: - 2 bedrooms,Estimate; Median gross rent -- - Total: - 3 bedrooms,Margin of Error; Median gross rent -- - Total: - 3 bedrooms,Estimate; Median gross rent -- - Total: - 4 bedrooms,Margin of Error; Median gross rent -- - Total: - 4 bedrooms,Estimate; Median gross rent -- - Total: - 5 or more bedrooms,Margin of Error; Median gross rent -- - Total: - 5 or more bedrooms
1400000US13097080201,13097080201,"Census Tract 802.01, Douglas County, Georgia",995,203,-,**,-,**,944,155,816,363,1193,315,-,**
1400000US13097080202,13097080202,"Census Tract 802.02, Douglas County, Georgia",990,59,-,**,945,13,1060,55,953,68,1140,432,-,**
1400000US13097080301,13097080301,"Census Tract 803.01, Douglas County, Georgia",957,163,-,**,463,345,705,29,1106,110,1124,299,-,**
1400000US13097080303,13097080303,"Census Tract 803.03, Douglas County, Georgia",991,74,-,**,-,**,738,177,1056,75,1233,155,-,**
1400000US13097080304,13097080304,"Census Tract 803.04, Douglas County, Georgia",880,32,-,**,285,237,871,25,1273,226,-,**,-,**
1400000US13097080402,13097080402,"Census Tract 804.02, Douglas County, Georgia",1068,161,-,**,-,**,746,724,1138,578,1121,94,-,**
1400000US13097080403,13097080403,"Census Tract 804.03, Douglas County, Georgia",991,211,-,**,-,**,-,**,983,156,1429,215,-,**
1400000US13097080404,13097080404,"Census Tract 804.04, Douglas County, Georgia",1072,137,-,**,803,115,1036,469,877,159,1744,65,-,**
1400000US13097080505,13097080505,"Census Tract 805.05, Douglas County, Georgia",1014,92,-,**,917,52,918,129,1201,120,1370,307,-,**
1400000US13097080506,13097080506,"Census Tract 805.06, Douglas County, Georgia",935,172,-,**,-,**,-,**,968,130,1044,517,-,**
1400000US13097080507,13097080507,"Census Tract 805.07, Douglas County, Georgia",1514,298,-,**,-,**,-,**,1452,245,1463,913,-,**
1400000US13097080508,13097080508,"Census Tract 805.08, Douglas County, Georgia",890,56,-,**,823,169,870,38,1198,166,-,**,-,**
1400000US13097080509,13097080509,"Census Tract 805.09, Douglas County, Georgia",1412,185,-,**,-,**,-,**,935,153,1443,146,1859,245
1400000US13097080510,13097080510,"Census Tract 805.10, Douglas County, Georgia",1449,259,-,**,-,**,600,375,1092,317,1623,304,-,**
1400000US13097080511,13097080511,"Census Tract 805.11, Douglas County, Georgia",1418,210,-,**,-,**,-,**,1281,266,1561,459,-,**
1400000US13097080602,13097080602,"Census Tract 806.02, Douglas County, Georgia",1178,184,-,**,-,**,977,126,1320,305,1828,1039,-,**
1400000US13097080603,13097080603,"Census Tract 806.03, Douglas County, Georgia",1124,301,-,**,-,**,-,**,1043,569,-,**,-,**
1400000US13097080604,13097080604,"Census Tract 806.04, Douglas County, Georgia",1209,181,-,**,-,**,-,**,1084,67,1637,227,1648,249
1400000US13099090100,13099090100,"Census Tract 901, Early County, Georgia",564,93,-,**,-,**,-,**,538,264,-,**,-,**
1400000US13099090200,13099090200,"Census Tract 902, Early County, Georgia",782,263,-,**,-,**,538,173,960,214,779,221,-,**
1400000US13099090300,13099090300,"Census Tract 903, Early County, Georgia",745,111,-,**,679,112,-,**,779,364,-,**,-,**
1400000US13099090400,13099090400,"Census Tract 904, Early County, Georgia",575,199,342,142,-,**,673,327,624,16,-,**,-,**
1400000US13099090500,13099090500,"Census Tract 905, Early County, Georgia",612,95,694,38,-,**,561,52,696,270,540,107,-,**
1400000US13101880100,13101880100,"Census Tract 8801, Echols County, Georgia",735,43,-,**,-,**,755,68,701,154,-,**,-,**
1400000US13101880200,13101880200,"Census Tract 8802, Echols County, Georgia",597,115,-,**,-,**,681,454,635,105,-,**,-,**
1400000US13103030100,13103030100,"Census Tract 301, Effingham County, Georgia",727,73,-,**,-,**,719,94,-,**,-,**,-,**
1400000US13103030202,13103030202,"Census Tract 302.02, Effingham County, Georgia",893,125,-,**,464,363,730,16,941,151,1378,237,-,**
1400000US13103030203,13103030203,"Census Tract 302.03, Effingham County, Georgia",867,120,-,**,-,**,717,35,1003,210,900,218,-,**
1400000US13103030204,13103030204,"Census Tract 302.04, Effingham County, Georgia",880,88,2153,1027,-,**,821,259,886,81,-,**,-,**
1400000US13103030301,13103030301,"Census Tract 303.01, Effingham County, Georgia",-,**,-,**,-,**,-,**,618,598,-,**,-,**
1400000US13103030303,13103030303,"Census Tract 303.03, Effingham County, Georgia",1091,120,-,**,-,**,767,150,1121,93,1581,528,-,**
1400000US13103030304,13103030304,"Census Tract 303.04, Effingham County, Georgia",1006,109,-,**,208,84,941,58,1130,167,1663,208,-,**
1400000US13103030305,13103030305,"Census Tract 303.05, Effingham County, Georgia",1018,87,-,**,962,131,874,219,1284,106,-,**,-,**
1400000US13103030401,13103030401,"Census Tract 304.01, Effingham County, Georgia",894,226,-,**,-,**,573,411,983,823,-,**,-,**
1400000US13103030402,13103030402,"Census Tract 304.02, Effingham County, Georgia",1052,180,-,**,-,**,445,65,1096,85,1607,404,-,**
1400000US13105000100,13105000100,"Census Tract 1, Elbert County, Georgia",593,34,-,**,-,**,581,14,627,118,800,361,-,**
1400000US13105000200,13105000200,"Census Tract 2, Elbert County, Georgia",668,185,-,**,-,**,657,232,773,224,-,**,-,**
1400000US13105000300,13105000300,"Census Tract 3, Elbert County, Georgia",534,79,-,**,-,**,554,163,481,406,-,**,-,**
1400000US13105000400,13105000400,"Census Tract 4, Elbert County, Georgia",696,110,-,**,-,**,659,87,827,140,-,**,-,**
1400000US13105000500,13105000500,"Census Tract 5, Elbert County, Georgia",540,90,-,**,227,125,538,94,-,**,-,**,-,**
1400000US13107970100,13107970100,"Census Tract 9701, Emanuel County, Georgia",494,53,-,**,345,39,462,69,532,34,-,**,-,**
1400000US13107970200,13107970200,"Census Tract 9702, Emanuel County, Georgia",508,415,-,**,-,**,625,423,392,306,-,**,-,**
1400000US13107970300,13107970300,"Census Tract 9703, Emanuel County, Georgia",620,65,-,**,602,37,560,51,777,76,-,**,-,**
1400000US13107970400,13107970400,"Census Tract 9704, Emanuel County, Georgia",523,136,-,**,-,**,358,182,727,288,766,284,-,**
1400000US13107970500,13107970500,"Census Tract 9705, Emanuel County, Georgia",518,128,-,**,-,**,537,125,-,**,-,**,-,**
1400000US13107970600,13107970600,"Census Tract 9706, Emanuel County, Georgia",638,91,617,209,249,48,554,220,721,178,-,**,-,**
1400000US13109970100,13109970100,"Census Tract 9701, Evans County, Georgia",565,163,-,**,-,**,492,135,660,171,-,**,-,**
1400000US13109970200,13109970200,"Census Tract 9702, Evans County, Georgia",730,52,-,**,-,**,718,45,635,181,942,112,-,**
1400000US13109970300,13109970300,"Census Tract 9703, Evans County, Georgia",605,108,-,**,398,274,492,192,717,101,-,**,-,**
1400000US13111050100,13111050100,"Census Tract 501, Fannin County, Georgia",974,137,-,**,-,**,591,377,997,357,1034,220,-,**
1400000US13111050200,13111050200,"Census Tract 502, Fannin County, Georgia",699,149,-,**,240,29,625,205,914,186,925,226,-,**
1400000US13111050300,13111050300,"Census Tract 503, Fannin County, Georgia",703,441,-,**,-,**,-,**,713,286,-,**,-,**
1400000US13111050400,13111050400,"Census Tract 504, Fannin County, Georgia",700,107,632,414,-,**,690,70,973,176,1643,1197,-,**
1400000US13111050500,13111050500,"Census Tract 505, Fannin County, Georgia",876,176,-,**,-,**,-,**,889,204,-,**,-,**
1400000US13113140101,13113140101,"Census Tract 1401.01, Fayette County, Georgia",1023,268,-,**,-,**,843,165,1071,251,-,**,-,**
1400000US13113140102,13113140102,"Census Tract 1401.02, Fayette County, Georgia",1140,174,-,**,-,**,-,**,1162,154,-,**,-,**
1400000US13113140203,13113140203,"Census Tract 1402.03, Fayette County, Georgia",-,**,-,**,-,**,857,17,2113,1261,2299,233,-,**
1400000US13113140204,13113140204,"Census Tract 1402.04, Fayette County, Georgia",940,179,-,**,-,**,857,27,1118,200,-,**,-,**
1400000US13113140206,13113140206,"Census Tract 1402.06, Fayette County, Georgia",874,72,-,**,1083,377,744,188,-,**,-,**,2292,2002
1400000US13113140207,13113140207,"Census Tract 1402.07, Fayette County, Georgia",1249,147,-,**,1108,329,1348,131,1655,672,-,**,-,**
1400000US13113140208,13113140208,"Census Tract 1402.08, Fayette County, Georgia",1362,75,-,**,1303,247,1352,81,1596,257,2036,1597,-,**
1400000US13113140303,13113140303,"Census Tract 1403.03, Fayette County, Georgia",1316,84,-,**,415,37,948,417,1367,38,1897,308,-,**
1400000US13113140304,13113140304,"Census Tract 1403.04, Fayette County, Georgia",1478,238,-,**,-,**,-,**,1611,421,1160,779,1530,337
1400000US13113140305,13113140305,"Census Tract 1403.05, Fayette County, Georgia",1595,784,-,**,-,**,-,**,1655,609,-,**,-,**
1400000US13113140306,13113140306,"Census Tract 1403.06, Fayette County, Georgia",1339,102,-,**,-,**,1275,126,1523,268,1178,518,-,**
1400000US13113140307,13113140307,"Census Tract 1403.07, Fayette County, Georgia",2647,666,-,**,-,**,-,**,-,**,-,**,-,**
1400000US13113140403,13113140403,"Census Tract 1404.03, Fayette County, Georgia",1586,483,-,**,-,**,-,**,-,**,-,**,-,**
1400000US13113140404,13113140404,"Census Tract 1404.04, Fayette County, Georgia",987,110,-,**,-,**,923,91,1375,363,1228,224,-,**
1400000US13113140405,13113140405,"Census Tract 1404.05, Fayette County, Georgia",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US13113140406,13113140406,"Census Tract 1404.06, Fayette County, Georgia",1167,86,-,**,-,**,1016,224,1260,128,1223,183,-,**
1400000US13113140407,13113140407,"Census Tract 1404.07, Fayette County, Georgia",1009,122,-,**,830,38,1063,69,1095,287,-,**,-,**
1400000US13113140408,13113140408,"Census Tract 1404.08, Fayette County, Georgia",1239,361,-,**,-,**,-,**,1212,280,-,**,-,**
1400000US13113140501,13113140501,"Census Tract 1405.01, Fayette County, Georgia",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US13113140502,13113140502,"Census Tract 1405.02, Fayette County, Georgia",1205,420,-,**,-,**,-,**,817,774,1500,683,-,**
1400000US13115000100,13115000100,"Census Tract 1, Floyd County, Georgia",659,142,-,**,634,341,604,69,835,291,931,149,-,**
1400000US13115000201,13115000201,"Census Tract 2.01, Floyd County, Georgia",723,47,-,**,-,**,682,42,871,36,-,**,-,**
1400000US13115000202,13115000202,"Census Tract 2.02, Floyd County, Georgia",904,309,-,**,-,**,950,813,915,324,-,**,-,**
1400000US13115000300,13115000300,"Census Tract 3, Floyd County, Georgia",860,70,-,**,3438,1728,745,131,1034,205,-,**,-,**
1400000US13115000400,13115000400,"Census Tract 4, Floyd County, Georgia",835,49,-,**,558,41,738,68,963,132,-,**,-,**
1400000US13115000500,13115000500,"Census Tract 5, Floyd County, Georgia",670,58,-,**,401,393,682,62,699,77,1323,752,-,**
1400000US13115000600,13115000600,"Census Tract 6, Floyd County, Georgia",625,65,-,**,538,45,607,83,808,246,824,98,-,**
1400000US13115000700,13115000700,"Census Tract 7, Floyd County, Georgia",839,70,-,**,-,**,639,308,859,95,1544,1312,-,**
1400000US13115000800,13115000800,"Census Tract 8, Floyd County, Georgia",907,183,-,**,-,**,894,265,850,295,1269,191,-,**
1400000US13115000900,13115000900,"Census Tract 9, Floyd County, Georgia",611,243,-,**,169,92,647,142,-,**,1305,474,-,**
1400000US13115001100,13115001100,"Census Tract 11, Floyd County, Georgia",619,49,231,20,392,158,664,44,881,183,-,**,-,**
1400000US13115001200,13115001200,"Census Tract 12, Floyd County, Georgia",781,31,-,**,804,591,756,31,1013,140,1102,69,-,**
1400000US13115001300,13115001300,"Census Tract 13, Floyd County, Georgia",852,79,-,**,-,**,530,285,956,133,-,**,-,**
1400000US13115001400,13115001400,"Census Tract 14, Floyd County, Georgia",770,22,-,**,-,**,766,115,-,**,-,**,-,**
1400000US13115001600,13115001600,"Census Tract 16, Floyd County, Georgia",648,46,-,**,493,58,653,58,741,73,-,**,-,**
1400000US13115001701,13115001701,"Census Tract 17.01, Floyd County, Georgia",680,86,-,**,-,**,686,149,654,200,-,**,-,**
1400000US13115001702,13115001702,"Census Tract 17.02, Floyd County, Georgia",632,116,566,49,520,100,693,92,1273,1060,-,**,-,**
1400000US13115001800,13115001800,"Census Tract 18, Floyd County, Georgia",742,48,-,**,-,**,701,69,819,53,-,**,-,**
1400000US13115002000,13115002000,"Census Tract 20, Floyd County, Georgia",593,177,-,**,486,24,570,241,728,94,688,43,-,**
1400000US13115002100,13115002100,"Census Tract 21, Floyd County, Georgia",643,83,3174,1273,523,50,669,80,695,322,729,88,-,**
1400000US13117130101,13117130101,"Census Tract 1301.01, Forsyth County, Georgia",1322,253,-,**,-,**,-,**,1332,143,2368,456,-,**
1400000US13117130102,13117130102,"Census Tract 1301.02, Forsyth County, Georgia",1330,627,-,**,-,**,-,**,983,489,1870,356,-,**
1400000US13117130103,13117130103,"Census Tract 1301.03, Forsyth County, Georgia",923,88,-,**,-,**,863,90,796,399,-,**,-,**
1400000US13117130104,13117130104,"Census Tract 1301.04, Forsyth County, Georgia",1274,184,-,**,-,**,-,**,1184,224,1886,267,-,**
1400000US13117130105,13117130105,"Census Tract 1301.05, Forsyth County, Georgia",962,99,-,**,-,**,703,81,1028,125,-,**,-,**
1400000US13117130201,13117130201,"Census Tract 1302.01, Forsyth County, Georgia",1128,68,-,**,-,**,-,**,1090,207,1157,242,-,**
1400000US13117130202,13117130202,"Census Tract 1302.02, Forsyth County, Georgia",1169,103,-,**,-,**,1103,424,-,**,-,**,-,**
1400000US13117130203,13117130203,"Census Tract 1302.03, Forsyth County, Georgia",1013,365,-,**,-,**,-,**,1003,543,-,**,-,**
1400000US13117130204,13117130204,"Census Tract 1302.04, Forsyth County, Georgia",1374,200,-,**,-,**,-,**,1342,251,-,**,-,**
1400000US13117130205,13117130205,"Census Tract 1302.05, Forsyth County, Georgia",1256,277,-,**,-,**,680,390,1302,119,-,**,-,**
1400000US13117130301,13117130301,"Census Tract 1303.01, Forsyth County, Georgia",1253,634,-,**,-,**,-,**,960,443,1775,1118,-,**
1400000US13117130302,13117130302,"Census Tract 1303.02, Forsyth County, Georgia",1772,531,-,**,-,**,-,**,1566,1186,1759,181,-,**
1400000US13117130303,13117130303,"Census Tract 1303.03, Forsyth County, Georgia",1252,183,-,**,-,**,1294,558,-,**,-,**,-,**
1400000US13117130304,13117130304,"Census Tract 1303.04, Forsyth County, Georgia",1969,982,-,**,-,**,-,**,-,**,2266,441,-,**
1400000US13117130305,13117130305,"Census Tract 1303.05, Forsyth County, Georgia",1650,1468,-,**,-,**,-,**,-,**,2176,166,-,**
1400000US13117130306,13117130306,"Census Tract 1303.06, Forsyth County, Georgia",1733,77,-,**,-,**,-,**,1714,76,-,**,-,**
1400000US13117130307,13117130307,"Census Tract 1303.07, Forsyth County, Georgia",1636,582,-,**,-,**,-,**,-,**,-,**,-,**
1400000US13117130403,13117130403,"Census Tract 1304.03, Forsyth County, Georgia",1288,376,-,**,-,**,-,**,1208,217,1699,88,-,**
1400000US13117130404,13117130404,"Census Tract 1304.04, Forsyth County, Georgia",2227,381,-,**,-,**,-,**,-,**,1833,207,2519,359
1400000US13117130405,13117130405,"Census Tract 1304.05, Forsyth County, Georgia",1607,421,-,**,-,**,-,**,1169,79,1677,160,2031,365
1400000US13117130406,13117130406,"Census Tract 1304.06, Forsyth County, Georgia",1397,189,-,**,-,**,909,451,1504,188,1918,211,-,**
1400000US13117130408,13117130408,"Census Tract 1304.08, Forsyth County, Georgia",874,195,-,**,714,60,647,279,1085,110,-,**,-,**
1400000US13117130409,13117130409,"Census Tract 1304.09, Forsyth County, Georgia",1120,415,-,**,-,**,853,104,1635,252,1679,181,-,**
1400000US13117130410,13117130410,"Census Tract 1304.10, Forsyth County, Georgia",1003,111,-,**,1007,270,889,64,1380,97,-,**,-,**
1400000US13117130503,13117130503,"Census Tract 1305.03, Forsyth County, Georgia",1111,123,-,**,-,**,1046,182,1250,164,-,**,-,**
1400000US13117130504,13117130504,"Census Tract 1305.04, Forsyth County, Georgia",1077,95,-,**,-,**,1052,146,1116,91,-,**,-,**
1400000US13117130505,13117130505,"Census Tract 1305.05, Forsyth County, Georgia",1198,585,-,**,-,**,-,**,717,319,-,**,-,**
1400000US13117130506,13117130506,"Census Tract 1305.06, Forsyth County, Georgia",1092,119,-,**,-,**,1049,131,998,675,1238,730,2271,1198
1400000US13117130507,13117130507,"Census Tract 1305.07, Forsyth County, Georgia",1333,416,-,**,-,**,-,**,1670,178,-,**,-,**
1400000US13117130508,13117130508,"Census Tract 1305.08, Forsyth County, Georgia",1208,800,-,**,-,**,879,809,1036,320,2542,1907,-,**
1400000US13117130509,13117130509,"Census Tract 1305.09, Forsyth County, Georgia",1328,387,-,**,-,**,746,592,1409,386,1817,563,-,**
1400000US13117130510,13117130510,"Census Tract 1305.10, Forsyth County, Georgia",1281,96,-,**,1073,95,1198,121,1392,71,-,**,-,**
1400000US13117130601,13117130601,"Census Tract 1306.01, Forsyth County, Georgia",1547,300,-,**,-,**,-,**,1573,212,-,**,-,**
1400000US13117130602,13117130602,"Census Tract 1306.02, Forsyth County, Georgia",1207,163,-,**,-,**,1088,262,1286,135,-,**,-,**
1400000US13117130603,13117130603,"Census Tract 1306.03, Forsyth County, Georgia",1613,129,-,**,1343,122,1418,194,1747,36,2518,1239,-,**
1400000US13117130604,13117130604,"Census Tract 1306.04, Forsyth County, Georgia",2331,331,-,**,-,**,-,**,2538,431,-,**,2292,160
1400000US13117130605,13117130605,"Census Tract 1306.05, Forsyth County, Georgia",1276,807,-,**,-,**,-,**,1271,832,-,**,-,**
1400000US13117130606,13117130606,"Census Tract 1306.06, Forsyth County, Georgia",1533,173,-,**,1203,97,1591,142,1599,522,-,**,-,**
1400000US13117130607,13117130607,"Census Tract 1306.07, Forsyth County, Georgia",1902,245,-,**,-,**,-,**,1750,1117,1942,366,-,**
1400000US13117130608,13117130608,"Census Tract 1306.08, Forsyth County, Georgia",1858,346,-,**,-,**,-,**,1677,515,-,**,-,**
1400000US13117130609,13117130609,"Census Tract 1306.09, Forsyth County, Georgia",1904,184,-,**,-,**,-,**,-,**,1868,235,2121,244
1400000US13117130610,13117130610,"Census Tract 1306.10, Forsyth County, Georgia",2015,1816,-,**,-,**,-,**,-,**,-,**,-,**
1400000US13117130611,13117130611,"Census Tract 1306.11, Forsyth County, Georgia",1750,166,-,**,-,**,-,**,-,**,-,**,-,**
1400000US13117130612,13117130612,"Census Tract 1306.12, Forsyth County, Georgia",1709,238,-,**,-,**,-,**,1472,1397,1857,191,-,**
1400000US13117130613,13117130613,"Census Tract 1306.13, Forsyth County, Georgia",1263,120,-,**,1085,160,1213,80,1792,794,1838,229,-,**
1400000US13119890101,13119890101,"Census Tract 8901.01, Franklin County, Georgia",670,124,336,203,315,29,460,53,773,90,863,231,-,**
1400000US13119890102,13119890102,"Census Tract 8901.02, Franklin County, Georgia",765,171,-,**,528,22,627,156,819,46,-,**,-,**
1400000US13119890200,13119890200,"Census Tract 8902, Franklin County, Georgia",540,189,-,**,650,210,487,217,493,129,-,**,-,**
1400000US13119890300,13119890300,"Census Tract 8903, Franklin County, Georgia",670,157,-,**,-,**,-,**,685,235,-,**,-,**
1400000US13119890400,13119890400,"Census Tract 8904, Franklin County, Georgia",577,47,-,**,242,29,562,55,702,120,-,**,-,**
1400000US13121000100,13121000100,"Census Tract 1, Fulton County, Georgia",1778,342,-,**,1365,118,1793,321,2413,438,-,**,-,**
1400000US13121000200,13121000200,"Census Tract 2, Fulton County, Georgia",1247,186,973,194,1136,94,1535,294,2063,1703,-,**,-,**
1400000US13121000400,13121000400,"Census Tract 4, Fulton County, Georgia",1580,153,1177,225,1619,170,1684,222,-,**,-,**,-,**
1400000US13121000500,13121000500,"Census Tract 5, Fulton County, Georgia",1341,82,988,328,1315,105,1398,256,1750,1056,-,**,-,**
1400000US13121000600,13121000600,"Census Tract 6, Fulton County, Georgia",1389,92,841,386,1364,80,1623,138,1156,430,-,**,-,**
1400000US13121000700,13121000700,"Census Tract 7, Fulton County, Georgia",1127,64,-,**,-,**,1052,688,1163,51,-,**,-,**
1400000US13121001001,13121001001,"Census Tract 10.01, Fulton County, Georgia",1592,127,1429,97,1545,159,1765,290,2333,544,-,**,-,**
1400000US13121001002,13121001002,"Census Tract 10.02, Fulton County, Georgia",1194,71,1015,132,1203,116,1545,178,1938,427,-,**,-,**
1400000US13121001100,13121001100,"Census Tract 11, Fulton County, Georgia",1407,157,1218,158,1359,410,1781,390,-,**,-,**,-,**
